lat,lon,date,ALLSKY_SFC_SW_DWN,ALLSKY_KT,CLOUD_AMT,PRECTOTCORR,ALLSKY_SFC_SW_DWN_norm,CLOUD_AMT_norm,PRECTOTCORR_norm
41.18,29.41,202310,11.5,0.52,63.42,1.83,0.00669,0.0096,0.00655
41.18,29.41,202311,6.57,0.42,78.12,6.97,0.00382,0.01183,0.02496
41.18,29.41,202312,4.93,0.38,71.96,2.45,0.00287,0.01089,0.00877
41.18,29.44,202301,5.47,0.38,77.44,0.72,0.00318,0.01172,0.00258
41.18,29.44,202302,8.67,0.44,75.84,2.53,0.00504,0.01148,0.00906
41.18,29.44,202303,10.41,0.38,81.4,2.88,0.00606,0.01232,0.01031
41.18,29.44,202304,15.39,0.45,77.59,3.03,0.00895,0.01175,0.01085
41.18,29.44,202305,18.83,0.48,75.98,1.35,0.01095,0.0115,0.00483
41.18,29.44,202306,23.93,0.57,50.76,1.56,0.01392,0.00768,0.00559
41.18,29.44,202307,25.58,0.63,28.76,0.79,0.01488,0.00435,0.00283
41.18,29.44,202308,21.98,0.61,33.24,0.51,0.01279,0.00503,0.00183
41.18,29.44,202309,17.75,0.6,55.94,0.89,0.01032,0.00847,0.00319
41.18,29.44,202310,11.5,0.52,63.42,1.83,0.00669,0.0096,0.00655
41.18,29.44,202311,6.57,0.42,78.12,6.97,0.00382,0.01183,0.02496
41.18,29.44,202312,4.93,0.38,71.96,2.45,0.00287,0.01089,0.00877
41.18,29.47,202301,5.47,0.38,77.44,0.72,0.00318,0.01172,0.00258
41.18,29.47,202302,8.67,0.44,75.84,2.53,0.00504,0.01148,0.00906
41.18,29.47,202303,10.41,0.38,81.4,2.88,0.00606,0.01232,0.01031
41.18,29.47,202304,15.39,0.45,77.59,3.03,0.00895,0.01175,0.01085
41.18,29.47,202305,18.83,0.48,75.98,1.35,0.01095,0.0115,0.00483
41.18,29.47,202306,23.93,0.57,50.76,1.56,0.01392,0.00768,0.00559
41.18,29.47,202307,25.58,0.63,28.76,0.79,0.01488,0.00435,0.00283
41.18,29.47,202308,21.98,0.61,33.24,0.51,0.01279,0.00503,0.00183
41.18,29.47,202309,17.75,0.6,55.94,0.89,0.01032,0.00847,0.00319
41.18,29.47,202310,11.5,0.52,63.42,1.83,0.00669,0.0096,0.00655
41.18,29.47,202311,6.57,0.42,78.12,6.97,0.00382,0.01183,0.02496
41.18,29.47,202312,4.93,0.38,71.96,2.45,0.00287,0.01089,0.00877
41.18,29.5,202301,5.47,0.38,77.44,0.72,0.00318,0.01172,0.00258
41.18,29.5,202302,8.67,0.44,75.84,2.53,0.00504,0.01148,0.00906
41.18,29.5,202303,10.41,0.38,81.4,2.88,0.00606,0.01232,0.01031
41.18,29.5,202304,15.39,0.45,77.59,3.03,0.00895,0.01175,0.01085
41.18,29.5,202305,18.83,0.48,75.98,1.35,0.01095,0.0115,0.00483
41.18,29.5,202306,23.93,0.57,50.76,1.56,0.01392,0.00768,0.00559
41.18,29.5,202307,25.58,0.63,28.76,0.79,0.01488,0.00435,0.00283
41.18,29.5,202308,21.98,0.61,33.24,0.51,0.01279,0.00503,0.00183
41.18,29.5,202309,17.75,0.6,55.94,0.89,0.01032,0.00847,0.00319
41.18,29.5,202310,11.5,0.52,63.42,1.83,0.00669,0.0096,0.00655
41.18,29.5,202311,6.57,0.42,78.12,6.97,0.00382,0.01183,0.02496
41.18,29.5,202312,4.93,0.38,71.96,2.45,0.00287,0.01089,0.00877
41.2,28.03,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.03,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.03,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.03,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.03,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.03,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.03,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.03,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.03,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.03,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.03,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.03,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.06,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.06,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.06,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.06,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.06,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.06,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.06,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.06,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.06,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.06,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.06,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.06,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.09,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.09,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.09,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.09,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.09,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.09,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.09,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.09,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.09,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.09,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.09,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.09,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.12,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.12,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.12,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.12,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.12,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.12,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.12,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.12,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.12,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.12,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.12,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.12,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.15,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.15,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.15,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.15,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.15,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.15,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.15,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.15,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.15,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.15,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.15,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.15,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.18,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.18,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.18,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.18,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.18,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.18,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.18,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.18,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.18,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.18,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.18,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.18,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.21,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.21,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.21,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.21,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.21,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.21,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.21,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.21,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.21,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.21,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.21,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.21,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.24,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.24,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.24,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.24,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.24,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.24,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.24,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.24,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.24,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.24,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.24,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.24,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.27,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.27,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.27,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.27,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.27,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.27,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.27,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.27,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.27,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.27,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.27,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.27,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.3,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.3,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.3,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.3,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.3,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.3,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.3,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.3,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.3,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.3,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.3,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.3,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.33,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.33,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.33,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.33,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.33,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.33,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.33,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.33,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.33,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.33,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.33,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.33,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.36,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.36,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.36,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.36,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.36,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.36,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.36,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.36,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.36,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.36,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.36,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.36,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.39,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.39,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.39,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.39,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.39,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.39,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.39,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.39,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.39,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.39,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.39,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.39,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.42,202301,5.51,0.38,69.94,0.87,0.00321,0.01059,0.00312
41.2,28.42,202302,8.89,0.45,66.0,1.39,0.00517,0.00999,0.00498
41.2,28.42,202303,11.1,0.41,71.25,2.38,0.00646,0.01079,0.00852
41.2,28.42,202304,15.63,0.45,72.39,3.11,0.00909,0.01096,0.01114
41.2,28.42,202305,18.84,0.48,71.78,1.18,0.01096,0.01087,0.00423
41.2,28.42,202306,24.01,0.58,45.28,0.92,0.01397,0.00686,0.00329
41.2,28.42,202307,26.15,0.65,23.83,0.27,0.01521,0.00361,0.00097
41.2,28.42,202308,21.47,0.59,31.41,0.21,0.01249,0.00476,0.00075
41.2,28.42,202309,16.72,0.56,46.02,0.96,0.00973,0.00697,0.00344
41.2,28.42,202310,11.52,0.52,49.57,0.71,0.0067,0.0075,0.00254
41.2,28.42,202311,6.49,0.41,68.19,6.61,0.00378,0.01032,0.02367
41.2,28.42,202312,4.82,0.38,64.93,2.62,0.0028,0.00983,0.00938
41.2,28.45,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.45,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.45,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.45,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.45,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.45,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.45,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.45,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.45,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.45,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.45,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.45,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.48,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.48,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.48,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.48,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.48,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.48,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.48,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.48,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.48,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.48,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.48,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.48,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.51,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.51,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.51,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.51,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.51,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.51,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.51,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.51,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.51,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.51,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.51,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.51,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.54,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.54,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.54,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.54,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.54,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.54,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.54,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.54,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.54,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.54,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.54,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.54,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.57,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.57,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.57,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.57,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.57,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.57,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.57,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.57,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.57,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.57,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.57,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.57,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.6,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.6,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.6,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.6,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.6,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.6,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.6,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.6,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.6,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.6,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.6,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.6,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.63,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.63,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.63,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.63,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.63,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.63,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.63,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.63,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.63,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.63,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.63,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.63,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.66,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.66,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.66,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.66,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.66,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.66,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.66,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.66,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.66,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.66,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.66,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.66,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.69,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.69,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.69,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.69,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.69,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.69,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.69,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.69,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.69,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.69,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.69,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.69,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.72,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.72,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.72,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
41.2,28.72,202304,15.63,0.45,72.39,3.07,0.00909,0.01096,0.01099
41.2,28.72,202305,18.84,0.48,71.78,1.24,0.01096,0.01087,0.00444
41.2,28.72,202306,24.01,0.58,45.28,0.86,0.01397,0.00686,0.00308
41.2,28.72,202307,26.15,0.65,23.83,0.33,0.01521,0.00361,0.00118
41.2,28.72,202308,21.47,0.59,31.41,0.3,0.01249,0.00476,0.00107
41.2,28.72,202309,16.72,0.56,46.02,0.71,0.00973,0.00697,0.00254
41.2,28.72,202310,11.52,0.52,49.57,1.15,0.0067,0.0075,0.00412
41.2,28.72,202311,6.49,0.41,68.19,6.37,0.00378,0.01032,0.02281
41.2,28.72,202312,4.82,0.38,64.93,2.3,0.0028,0.00983,0.00824
41.2,28.75,202301,5.51,0.38,69.94,0.72,0.00321,0.01059,0.00258
41.2,28.75,202302,8.89,0.45,66.0,1.83,0.00517,0.00999,0.00655
41.2,28.75,202303,11.1,0.41,71.25,2.49,0.00646,0.01079,0.00892
