lat,lon,score_202001,score_202002,score_202003,score_202004,score_202005,score_202006,score_202007,score_202008,score_202009,score_202010,score_202011,score_202012,score_202101,score_202102,score_202103,score_202104,score_202105,score_202106,score_202107,score_202108,score_202109,score_202110,score_202111,score_202112,score_202201,score_202202,score_202203,score_202204,score_202205,score_202206,score_202207,score_202208,score_202209,score_202210,score_202211,score_202212,score_202301,score_202302,score_202303,score_202304,score_202305,score_202306,score_202307,score_202308,score_202309,score_202310,score_202311,score_202312,avg_score
40.0,30.0,0.05528,-0.01236,0.03321,0.50108,-0.05633,-0.14982,0.47122,0.75878,-0.06071,0.06563,0.54453,0.39602,-0.02017,0.07008,-0.23199,-0.20639,0.08702,-0.06331,0.3796,0.71693,0.34953,0.40981,0.29931,0.17368,0.10397,-0.09496,-0.06376,0.07586,0.74165,0.09675,0.69816,-0.00945,0.24488,0.18618,0.3964,0.20808,0.30949,0.07338,-0.01874,-0.05695,-0.28445,0.0882,0.4314,0.30038,0.33004,0.30751,-0.13939,0.3408,0.18283
40.0,31.0,0.23324,-0.03751,0.31137,0.68438,-0.02283,-0.27396,0.613,0.82552,0.22792,0.19562,0.72606,0.46646,0.01213,0.30824,-0.04032,-0.17268,0.14842,-0.17422,0.41351,0.72513,0.30557,0.51616,0.49215,0.17602,0.1049,-0.04986,0.07859,0.17673,0.62028,-0.06776,0.68478,0.0762,0.33819,0.28895,0.60172,0.14804,0.4896,0.12429,0.11437,-0.02471,-0.11874,0.0829,0.50196,0.60574,0.39927,0.42902,-0.14387,0.37921,0.2604
40.0,32.0,0.42238,0.09745,0.5273,0.74946,0.1256,-0.10836,0.76817,0.84962,0.45638,0.32717,0.77737,0.48487,0.09146,0.43761,0.07862,-0.08789,0.19766,-0.1459,0.49151,0.79269,0.31658,0.59212,0.58607,0.18884,0.14777,0.0817,0.24908,0.29376,0.41999,0.03135,0.70105,0.19495,0.43607,0.36838,0.66741,0.16837,0.65191,0.10856,0.2042,0.06426,0.04465,0.12803,0.62609,0.82435,0.52594,0.44234,-0.04262,0.42315,0.34953
40.0,33.0,0.36398,-0.02259,0.7172,0.74685,0.29889,0.07846,0.82623,0.84199,0.55176,0.3985,0.82257,0.4539,0.22214,0.33071,0.06694,0.03937,0.32864,-0.10054,0.67258,0.72253,0.43083,0.65616,0.47454,0.24185,0.20267,0.09391,0.21924,0.40642,0.40739,0.20215,0.72981,0.44828,0.49287,0.44048,0.64484,0.1536,0.59334,0.14302,0.22556,0.30779,0.19754,0.23529,0.74243,0.92056,0.5982,0.44026,0.16333,0.32605,0.40622
40.0,34.0,0.23141,-0.00135,0.64896,0.69592,0.36778,0.14966,0.81627,0.8345,0.48066,0.5486,0.74385,0.49523,0.20987,0.39755,0.00805,0.10096,0.28625,0.0298,0.69965,0.6082,0.43125,0.65106,0.38777,0.4204,0.26804,0.16117,0.16139,0.47963,0.31178,0.31496,0.71634,0.57631,0.48838,0.40112,0.57726,0.05604,0.48117,0.1888,0.28818,0.3647,0.28228,0.26692,0.79345,0.96538,0.68545,0.35298,0.27521,0.2847,0.41633
40.0,35.0,0.02226,-0.11421,0.34232,0.54012,0.38209,0.1334,0.71302,0.80519,0.39968,0.60138,0.5398,0.54042,0.29393,0.39017,-0.06597,0.03015,0.16063,0.14755,0.61403,0.46656,0.39922,0.54704,0.19284,0.4621,0.13282,0.04604,0.02471,0.33572,0.19862,0.27282,0.62057,0.64982,0.46682,0.28615,0.28576,0.10701,0.55582,0.04976,0.17546,0.16606,0.29882,0.21578,0.73103,0.84996,0.54853,0.19881,0.35073,0.30529,0.34201
40.0,36.0,-0.0362,-0.17353,0.10122,0.3985,0.21194,0.01511,0.35868,0.58599,0.12584,0.61994,0.34819,0.48992,0.30364,0.47175,-0.06493,-0.01528,0.04157,0.12084,0.24764,0.15697,0.23598,0.39071,0.25972,0.46072,0.03201,-0.06468,-0.13523,0.1609,-0.02673,0.16252,0.29061,0.33024,0.23186,0.14163,0.20212,0.18022,0.63605,0.12161,0.12605,-0.04568,0.1451,-0.01259,0.40318,0.61138,0.27366,0.10958,0.25928,0.24077,0.20893
40.0,37.0,-0.05885,-0.10458,-0.13398,0.26784,0.07396,-0.13093,0.02735,0.24602,-0.0454,0.60834,0.23233,0.45962,0.13746,0.37447,-0.23424,-0.11479,0.04416,-0.00211,-0.01512,-0.09245,0.02829,0.33091,0.30892,0.3595,-0.10828,0.02611,-0.25069,0.08726,-0.14782,0.02691,0.07901,-0.08625,0.05756,0.04942,0.13514,0.2456,0.69242,0.07727,-0.05732,-0.16915,0.04841,-0.213,0.17025,0.44079,0.06231,0.06764,0.10888,0.14497,0.08446
40.0,38.0,0.00085,0.12571,-0.04,0.03876,0.05196,-0.05026,0.05401,0.14338,0.02876,0.64801,0.24697,0.50311,0.24,0.18599,-0.15017,-0.11463,0.1904,0.01961,0.09511,-0.14569,0.05877,0.39673,0.36567,0.43098,-0.0952,-0.04243,-0.11144,0.04025,-0.20863,0.07869,0.16193,-0.09522,0.06623,0.13919,0.13905,0.28122,0.60466,0.20814,-0.11668,-0.30592,0.06414,-0.16285,0.11776,0.37137,0.09551,0.08389,0.04855,0.0371,0.0984
40.0,39.0,0.09779,0.19488,0.00635,-0.00822,0.01583,-0.00331,0.04946,0.14917,0.09861,0.63611,0.2082,0.53369,0.32856,0.39642,0.08126,0.09894,0.25047,0.07309,-0.02997,-0.15116,0.09499,0.41394,0.41893,0.33855,-0.0259,0.23606,-0.13926,0.10164,-0.19658,0.03821,0.20499,-0.04026,0.14074,0.213,0.17023,0.30136,0.62771,0.35031,-0.08079,-0.27436,0.10966,-0.1827,0.13873,0.35256,0.149,0.12802,0.02933,0.0903,0.1403
40.0,40.0,0.32063,0.31815,0.00327,0.01676,-0.0744,0.01018,0.05014,0.12944,0.16414,0.60382,0.15765,0.52644,0.35111,0.58838,0.0729,0.21269,0.30974,0.15342,-0.03275,-0.05778,0.21455,0.39961,0.41887,0.34875,0.35046,0.38447,0.41954,0.12389,-0.25866,0.0787,0.31403,0.14893,0.21179,0.29386,0.17929,0.25872,0.47481,0.56798,-0.05188,-0.11406,0.08484,-0.12751,0.13076,0.26924,0.17487,0.24642,-0.02798,0.12889,0.19723
40.0,41.0,0.68076,0.68038,0.37538,0.0972,0.01997,0.19467,0.33439,0.40662,0.45602,0.70589,0.258,0.8638,0.57299,0.66154,0.60581,0.26461,0.46065,0.50393,0.23477,0.35364,0.48665,0.44477,0.52624,0.65601,0.53749,0.47858,0.44825,0.1727,-0.16717,0.31001,0.63233,0.6428,0.43753,0.52138,0.35434,0.39002,0.76374,0.67463,-0.15544,-0.09462,0.11475,0.04382,0.35053,0.54262,0.46509,0.37252,0.20873,0.32661,0.40033
40.0,42.0,0.8626,0.72557,0.44049,0.23099,0.18,0.30787,0.37956,0.43566,0.53282,0.71384,0.38927,0.77884,0.7941,0.74117,0.78786,0.47087,0.4316,0.54636,0.23721,0.45484,0.59839,0.46704,0.66058,0.73074,0.88067,0.84812,0.7758,0.27227,-0.10288,0.43856,0.71523,0.72201,0.41315,0.58531,0.58722,0.23532,0.79915,0.82566,0.09967,0.05542,0.18665,0.22528,0.38536,0.57941,0.4677,0.43347,0.36902,0.62074,0.5066
40.0,43.0,0.81549,0.80656,0.38268,-0.00773,0.25661,0.31445,0.33312,0.42221,0.5948,0.70145,0.46122,0.35521,0.74294,0.47889,0.45708,0.48602,0.35138,0.5547,0.23685,0.56024,0.70787,0.49389,0.65276,0.69746,0.841,0.72271,0.69716,0.4231,0.05737,0.50766,0.76824,0.77781,0.47792,0.57279,0.55285,0.07658,0.56448,0.82444,0.29583,0.16858,0.25208,0.30982,0.44665,0.64992,0.47075,0.396,0.39203,0.52278,0.49218
40.0,44.0,0.69179,0.55575,0.06681,-0.28986,0.14696,0.22643,0.15194,0.10855,0.297,0.5904,0.38936,0.42923,0.55328,0.37304,0.00291,0.37408,0.16684,0.50734,0.06104,0.55661,0.54923,0.41132,0.52729,0.74711,0.67304,0.32164,0.20392,0.22392,-0.16798,0.3559,0.59756,0.51815,0.49312,0.46122,0.50989,0.07856,0.75026,0.52952,0.21838,0.17994,0.17887,0.0671,0.19093,0.44152,0.06705,0.28859,0.53855,0.45403,0.341
41.0,27.0,0.35316,0.14525,0.31701,0.53444,0.0426,0.04014,0.833,0.53736,0.36049,-0.12746,0.20257,-0.03286,-0.14025,0.11762,0.08085,0.21449,-0.26969,-0.13439,0.69753,0.72167,0.41742,-0.07527,-0.20393,-0.1788,0.36706,-0.04743,0.34541,0.24128,0.72214,0.51308,0.70849,0.0861,0.22645,0.53556,-0.06696,-0.16663,-0.18643,0.38074,0.3856,0.15109,0.16288,0.53241,0.59516,0.44217,0.22951,0.44619,-0.06983,-0.0566,0.22772
41.0,30.0,-0.19933,-0.0034,-0.18309,0.44756,-0.11992,-0.05998,0.44509,0.55531,-0.18261,-0.17746,0.01913,-0.02352,-0.26722,-0.10607,-0.19954,-0.12752,-0.04533,-0.0486,0.31508,0.56683,0.27885,0.07783,-0.14316,-0.12784,0.03646,-0.12873,0.10529,-0.14775,0.70886,0.26225,0.66739,0.06499,0.03191,0.09504,-0.04689,-0.15495,0.00562,-0.0486,-0.16463,-0.04732,0.07597,0.26092,0.09744,0.14582,0.24787,0.02951,-0.25509,-0.11341,0.0504
41.0,31.0,-0.17765,-0.08229,-0.10772,0.58067,-0.09214,0.02213,0.48176,0.66849,-0.02772,-0.14805,0.17073,0.09001,-0.22482,-0.11551,-0.17835,-0.25721,-0.0154,0.01484,0.40974,0.51622,0.32023,0.16176,0.01542,-0.12138,-0.05287,-0.13396,0.10656,-0.2165,0.71754,0.09015,0.68224,0.10438,0.00456,0.10278,0.05146,-0.12031,0.12368,-0.07445,-0.14352,-0.08259,0.03231,0.22211,0.23839,0.30304,0.40187,0.12336,-0.32477,-0.0345,0.08385
41.0,32.0,-0.12536,-0.13121,0.15962,0.76905,-0.11253,-0.0935,0.49081,0.7643,0.06993,0.02814,0.35688,0.28794,-0.1268,0.00423,-0.11295,-0.30233,-0.01239,-0.08012,0.37519,0.47206,0.27853,0.24496,0.30038,0.03887,-0.0737,-0.17098,0.0244,-0.1368,0.54701,-0.03076,0.67764,0.10203,0.00575,0.116,0.25366,-0.00586,0.30709,-0.11977,-0.01161,-0.1376,0.0167,0.17423,0.3532,0.53435,0.50712,0.23265,-0.2977,0.10142,0.13567
41.0,33.0,0.00831,-0.07746,0.35203,0.77965,-0.03457,-0.31269,0.5713,0.73558,0.12387,0.17346,0.36501,0.3698,0.12824,0.12175,-0.12129,-0.26043,-0.04293,-0.23581,0.33533,0.36945,0.1704,0.21953,0.42527,0.18251,0.00379,-0.17206,-0.00428,-0.04243,0.39788,-0.05668,0.61696,0.23171,-0.05333,0.0824,0.36768,-0.01353,0.42899,-0.08929,0.08338,-0.14463,-0.07137,0.1361,0.49647,0.64272,0.44316,0.18639,-0.14882,0.13812,0.16262
41.0,34.0,0.03063,-0.08694,0.32441,0.72963,0.05119,-0.35639,0.56127,0.66504,0.1435,0.2516,0.33577,0.38803,0.13962,0.12132,-0.10083,-0.24357,-0.0689,-0.18841,0.38663,0.28622,0.08784,0.23729,0.3492,0.34933,0.08336,-0.1829,0.0158,0.03958,0.30122,0.04801,0.57505,0.30361,-0.05195,0.0913,0.38804,-0.02125,0.39681,-0.0712,0.11143,-0.018,-0.06709,0.05215,0.55944,0.64812,0.36575,0.18521,-0.03451,0.09404,0.17095
41.0,35.0,-0.10229,-0.12012,0.1307,0.67079,0.17615,-0.15362,0.41633,0.61409,0.02883,0.31524,0.23809,0.43177,0.16639,0.03691,-0.09319,-0.1963,-0.02782,-0.06961,0.44058,0.22377,0.05369,0.23373,0.24243,0.41221,-0.04083,-0.17975,-0.01474,-0.06305,0.1831,0.20456,0.54683,0.28235,0.0569,0.05469,0.22948,0.04957,0.38366,-0.05852,0.01812,0.07611,-0.04148,0.04489,0.542,0.59611,0.17784,0.06156,0.1007,0.05113,0.15271
41.0,36.0,-0.27305,-0.22516,-0.15116,0.42909,0.12881,0.08323,0.3431,0.42744,-0.20497,0.10839,0.00579,0.33124,0.02245,-0.05152,-0.12269,-0.16499,-0.15671,0.02023,0.3041,0.05043,0.0019,0.09896,0.03081,0.24098,-0.1653,-0.24323,-0.07869,-0.20654,0.04472,0.17317,0.45257,0.01409,-0.11183,-0.05545,-0.03662,0.04194,0.23385,-0.15052,-0.171,-0.04755,-0.00594,0.06576,0.33638,0.33141,0.02555,-0.23981,-0.01196,-0.13115,0.02793
41.0,37.0,-0.24196,-0.19434,-0.12413,0.46918,0.09402,0.12742,0.34697,0.28877,-0.17978,0.18536,-0.05819,0.36205,0.00101,0.01079,-0.04309,-0.08251,-0.14155,0.0912,0.2823,-0.02215,0.02548,0.10397,-0.03755,0.19075,-0.23427,-0.22322,-0.08066,-0.29311,0.07944,0.13953,0.31654,-0.1669,-0.16516,-0.06267,-0.0646,0.05603,0.25151,-0.16116,-0.2077,0.07009,-0.01433,0.04701,0.20466,0.24146,0.11588,-0.29479,-0.06858,-0.17197,0.01598
41.0,39.0,-0.30134,-0.26566,-0.20315,0.31392,-0.2787,0.13004,-0.01619,-0.06909,-0.33072,0.23126,-0.19685,0.35533,0.01882,-0.13316,-0.01248,-0.11699,-0.02871,0.04315,0.05126,-0.36492,-0.2378,0.09206,-0.04016,0.11249,-0.28071,-0.18565,-0.18796,-0.33635,-0.05039,0.06117,-0.05607,-0.28932,-0.26818,-0.31481,-0.05597,-0.1171,0.33546,-0.19341,-0.23485,-0.09145,0.02349,-0.13372,-0.05634,-0.02398,-0.03986,-0.25081,-0.13652,-0.17393,-0.08968
41.0,41.0,-0.18908,-0.4,-0.14221,-0.10906,-0.4,-0.06282,-0.4,-0.4,-0.3181,0.28076,-0.20353,0.40727,0.0145,-0.32925,-0.20973,-0.24206,-0.0863,-0.19438,-0.4,-0.32014,-0.4,-0.07733,0.02906,0.11847,-0.23252,-0.17308,-0.25542,-0.09921,-0.24329,-0.30757,-0.2801,-0.12065,-0.4,-0.29784,-0.24952,-0.06932,0.43384,-0.38788,-0.30969,-0.00797,-0.00215,-0.4,-0.4,-0.4,-0.4,-0.28319,-0.28383,-0.1599,-0.19507
41.0,42.0,0.09547,0.03366,0.27389,0.26278,-0.23875,-0.03912,-0.1613,-0.10738,0.05788,0.50642,-0.03211,0.46655,0.28739,0.018,-0.01638,0.0854,-0.03441,0.00504,-0.2621,0.06575,-0.05776,0.13661,0.27683,0.24587,0.03214,0.2094,0.12862,0.1852,-0.32849,-0.06496,0.01694,0.28802,-0.11961,0.0016,-0.02685,0.1538,0.59142,-0.05177,-0.10229,0.11215,0.03379,-0.31565,-0.28856,0.07872,-0.05904,-0.11732,-0.15116,0.05625,0.04439
41.0,43.0,0.27981,0.28496,0.16258,-0.07869,-0.15618,-0.0095,0.05398,0.09378,0.13279,0.53561,0.07727,0.5366,0.16818,0.26672,-0.00165,0.15225,-0.03861,0.15412,-0.02552,0.28316,0.20263,0.26362,0.43622,0.19309,0.33653,0.2164,-0.03095,0.15426,-0.3647,0.03139,0.32742,0.45838,0.10746,0.22282,0.16026,0.1459,0.55496,0.41402,-0.0185,0.17866,0.04657,-0.22317,-0.04185,0.33336,0.07046,0.01289,0.1285,0.23104,0.15457
42.0,27.0,0.29332,0.10226,0.18417,0.62237,-0.10582,-0.2184,0.6766,0.34192,0.14475,-0.34332,-0.0942,-0.25424,-0.17556,0.02136,0.04352,0.11515,-0.27297,-0.27916,0.57683,0.58931,0.24616,-0.25151,-0.19355,-0.20932,0.28985,-0.03057,0.31142,0.09913,0.58221,0.33962,0.63502,0.04025,0.17366,0.48072,-0.18281,-0.11436,-0.24359,0.16636,0.42657,-0.09321,0.24724,0.51065,0.28377,0.24199,0.0219,0.33539,-0.09357,0.01246,0.125
42.0,35.0,-0.29125,-0.10142,0.19623,0.76812,0.35321,0.12088,0.56106,0.537,-0.01119,0.04751,-0.11611,0.20102,-0.12967,-0.11994,-0.17175,-0.22118,-0.1149,0.17891,0.46008,0.07616,0.2537,0.11903,-0.0741,0.10129,-0.22077,-0.2225,0.05631,-0.09402,0.39511,0.26927,0.72239,0.44462,-0.05197,0.15516,-0.14211,-0.26494,0.02228,-0.26946,-0.15412,0.3421,0.08726,0.38768,0.49722,0.56106,0.28273,0.04074,-0.25252,-0.28089,0.10278
36.33,29.33,0.7314,0.43999,1.00993,0.92548,0.94051,0.81255,0.99398,0.82501,0.90597,0.62852,0.91395,0.66269,0.34423,0.87351,0.63143,1.00156,1.0071,0.67045,0.99331,1.07348,0.91046,0.86665,0.91267,0.43331,0.48069,0.36433,0.50339,1.02171,0.93072,0.84367,0.98935,0.73992,0.97759,0.9257,0.8953,0.91609,0.64423,0.81041,0.92471,0.92396,0.43954,0.77712,0.99968,0.97733,0.78992,1.01984,0.78242,0.67637,0.80963
36.33,30.0,0.5769,0.35378,0.95818,0.8823,0.90327,0.81886,0.97786,0.78558,0.87817,0.598,0.85347,0.55064,0.3116,0.81071,0.61208,0.94957,0.94338,0.64309,0.95683,1.02817,0.85433,0.86792,0.88716,0.33642,0.46596,0.28738,0.5172,1.04833,0.92367,0.80941,0.96175,0.74527,0.9429,0.84993,0.87776,0.87315,0.58657,0.79978,0.8729,0.89638,0.43856,0.74396,0.97052,0.90395,0.78604,0.95382,0.79079,0.66753,0.77191
36.33,30.33,0.57776,0.34509,0.96526,0.89477,0.90571,0.83163,0.97994,0.79374,0.90094,0.62362,0.84939,0.56413,0.31986,0.82664,0.62234,0.95584,0.94287,0.64206,0.95598,1.02826,0.86612,0.89914,0.88451,0.35267,0.47188,0.29415,0.5367,1.06346,0.94155,0.82401,0.96354,0.75391,0.95816,0.85774,0.90138,0.85551,0.62625,0.81557,0.88588,0.92596,0.45432,0.76038,0.96904,0.89645,0.80606,0.98077,0.80119,0.68279,0.78239
36.33,29.67,0.62081,0.37411,0.97106,0.88927,0.90577,0.8102,0.98098,0.79544,0.88947,0.61242,0.87015,0.5883,0.32241,0.83144,0.61019,0.96402,0.95961,0.6409,0.96445,1.04165,0.86872,0.87435,0.89679,0.36985,0.46812,0.3114,0.50814,1.03701,0.91697,0.81242,0.97023,0.74169,0.95502,0.87,0.8887,0.88791,0.61119,0.79946,0.87768,0.89833,0.42879,0.74501,0.97808,0.92216,0.78913,0.97707,0.79054,0.67811,0.78157
36.33,32.33,0.27666,0.1947,0.69532,0.65217,0.91057,0.93027,1.00966,0.86942,0.93363,0.84014,0.63192,0.69254,0.42723,0.68942,0.46267,0.77935,0.963,0.57463,0.90728,0.96339,0.83466,0.98273,0.85008,0.44412,0.34733,0.25766,0.42936,0.99395,0.79013,0.80917,0.98383,0.80597,1.0307,0.7707,0.91521,0.7081,0.75268,0.56655,0.82429,0.94347,0.61827,0.72127,0.9737,0.93289,0.888,0.96048,0.96713,0.71213,0.75455
36.33,33.0,0.1884,0.15177,0.70221,0.7418,0.98635,0.95993,1.00853,0.90758,0.92862,0.94429,0.64109,0.81228,0.53025,0.68664,0.54944,0.81169,0.96405,0.63244,0.9543,0.96866,0.85476,1.03336,0.9051,0.48977,0.3285,0.27286,0.42361,1.08231,0.84592,0.8531,1.00096,0.86,1.04355,0.81772,0.95329,0.79721,0.85059,0.5338,0.90019,1.02465,0.74958,0.76759,0.97722,0.92968,0.94086,0.96134,1.00823,0.79343,0.79311
36.33,33.33,0.19458,0.16869,0.68548,0.76092,0.9842,0.93306,0.98929,0.89158,0.90304,0.93458,0.64684,0.83095,0.54957,0.71752,0.55682,0.79725,0.94018,0.64308,0.95009,0.95385,0.85749,1.03532,0.901,0.50979,0.32861,0.28389,0.42646,1.05414,0.8207,0.85024,0.99117,0.83335,1.02032,0.80874,0.94332,0.81054,0.84807,0.56722,0.88251,1.02323,0.76572,0.76103,0.95757,0.89833,0.92504,0.94278,1.00108,0.81697,0.7895
36.33,32.67,0.20735,0.1691,0.68333,0.70496,0.95991,0.94306,1.0068,0.89522,0.92412,0.9141,0.63147,0.78319,0.50178,0.68586,0.51224,0.78438,0.95644,0.61198,0.93834,0.96048,0.8454,1.01687,0.88768,0.48331,0.32971,0.26533,0.41316,1.04592,0.80753,0.83409,0.99332,0.841,1.03438,0.79626,0.93849,0.76495,0.82173,0.53341,0.87022,0.99217,0.71122,0.74501,0.97026,0.9282,0.92216,0.95272,0.99785,0.77817,0.77697
36.33,34.0,0.23823,0.20521,0.67787,0.86845,0.98228,0.86013,0.90482,0.83139,0.80534,0.91319,0.65876,0.88489,0.64382,0.83075,0.63859,0.8086,0.89411,0.68977,0.92989,0.921,0.8725,1.03601,0.8741,0.54635,0.3221,0.34924,0.48859,0.97232,0.81896,0.86441,0.96264,0.72348,0.93561,0.79939,0.9022,0.87199,0.82551,0.70692,0.84987,1.04482,0.87985,0.77157,0.90505,0.77966,0.87509,0.87843,1.00033,0.84495,0.78935
36.33,33.67,0.21966,0.19327,0.66623,0.83139,0.98112,0.87595,0.92879,0.85199,0.83353,0.92347,0.65738,0.87757,0.61562,0.79337,0.60917,0.79476,0.90135,0.67578,0.93858,0.92747,0.86728,1.03863,0.88546,0.54285,0.32305,0.32464,0.46289,0.99206,0.80785,0.85663,0.97207,0.75872,0.9586,0.80495,0.91171,0.85544,0.83744,0.65999,0.85649,1.03138,0.847,0.76531,0.91816,0.81645,0.89169,0.89677,1.00008,0.84189,0.78796
36.33,36.0,0.37114,0.27741,0.52192,0.84952,0.91086,0.89714,0.84225,0.88034,0.78512,0.96289,0.61027,0.86687,0.58012,0.89975,0.58477,0.83564,0.99979,0.79927,0.97261,0.92439,0.90583,1.00033,0.87102,0.65201,0.26647,0.37499,0.36819,0.92111,0.76628,0.93108,0.97317,0.66415,0.82831,0.90599,0.6101,0.69736,0.72027,0.79214,0.74963,0.92367,1.03581,0.9181,0.92518,0.78735,0.88531,0.84232,1.03163,0.65555,0.77865
36.0,36.33,0.38615,0.3182,0.5853,0.9046,0.95773,0.95948,0.84884,0.89221,0.80759,0.97668,0.59962,0.86816,0.60196,0.9364,0.62748,0.88637,1.03824,0.83964,0.98678,0.93747,0.92522,1.00671,0.91317,0.68162,0.29495,0.40905,0.3742,0.9485,0.81369,0.97998,0.9772,0.69748,0.83687,0.9304,0.61379,0.68907,0.71177,0.82336,0.82,0.99988,1.07833,0.9807,0.93738,0.80315,0.89485,0.86151,1.06738,0.65183,0.80585
36.33,36.33,0.39118,0.26881,0.52737,0.84327,0.90592,0.92183,0.84348,0.89573,0.78813,0.96434,0.6077,0.86136,0.57499,0.89421,0.5936,0.8452,1.00402,0.81603,0.97497,0.92237,0.92046,0.99568,0.87561,0.6685,0.27278,0.38563,0.35656,0.90843,0.75827,0.94421,0.97996,0.7109,0.83688,0.91095,0.57961,0.69211,0.72425,0.78912,0.73057,0.92607,1.04048,0.93902,0.93916,0.81364,0.89601,0.83641,1.02313,0.65696,0.78241
37.0,27.33,0.95588,0.59344,1.01503,1.08518,0.89598,0.82173,1.00909,0.90476,0.85129,0.50479,1.07581,0.6668,0.28399,0.76604,0.68157,0.7443,0.93163,0.71685,1.04607,1.07556,0.97315,0.91737,0.82958,0.4282,0.58957,0.3146,0.65223,0.8714,1.07467,0.97364,1.00466,0.7756,0.94135,1.08605,0.74645,0.68809,0.69802,0.80703,1.0788,0.96549,0.58546,0.83717,0.99867,0.95729,0.7269,1.04541,0.54598,0.54766,0.81846
37.33,28.0,0.88699,0.33503,0.886,0.86835,0.69617,0.66424,1.00794,0.87306,0.79655,0.51597,1.05985,0.57906,0.22222,0.74056,0.44699,0.76255,0.94114,0.54611,1.01226,1.09209,0.90705,0.89913,0.7887,0.31165,0.4819,0.18709,0.50759,0.7968,0.92388,0.80305,1.01358,0.64125,0.9241,0.98513,0.71573,0.63993,0.59342,0.78974,0.84946,0.65379,0.32618,0.63428,1.00833,0.92956,0.70893,0.98531,0.45554,0.49379,0.72683
36.67,28.0,0.9035,0.38182,0.94759,0.92333,0.79348,0.73248,1.00596,0.87067,0.82144,0.54581,1.05711,0.60708,0.24642,0.78955,0.54212,0.83696,0.98139,0.60963,1.02539,1.09342,0.93854,0.89734,0.81203,0.35254,0.49536,0.24179,0.53556,0.86511,0.96094,0.85947,1.0112,0.66494,0.94836,1.00314,0.74852,0.70115,0.6352,0.82026,0.93226,0.76978,0.39899,0.70232,1.01761,0.96018,0.73411,1.02432,0.53414,0.51091,0.76648
37.0,28.33,0.89508,0.31696,0.89395,0.86132,0.71646,0.68324,1.00244,0.85525,0.79654,0.53827,1.06412,0.57989,0.22194,0.77592,0.46316,0.80618,0.97209,0.54734,1.01547,1.0968,0.91273,0.90153,0.79763,0.32026,0.46395,0.20183,0.49602,0.8266,0.91129,0.80556,1.01474,0.62148,0.9377,0.98062,0.72542,0.67931,0.60907,0.80073,0.86013,0.6705,0.31664,0.62977,1.01838,0.94212,0.71123,1.00335,0.48516,0.49079,0.7341
37.33,28.33,0.86242,0.33497,0.878,0.85352,0.67748,0.64477,1.00134,0.86554,0.80101,0.52578,1.04232,0.59774,0.23352,0.74474,0.43344,0.75323,0.92502,0.52263,1.00021,1.0889,0.88703,0.89962,0.79907,0.32943,0.47585,0.20653,0.47946,0.79288,0.88655,0.77001,1.01038,0.63693,0.92692,0.96433,0.74173,0.65939,0.60295,0.77573,0.8203,0.62743,0.2963,0.61214,0.99595,0.91749,0.71656,0.97807,0.46675,0.51711,0.72041
37.33,27.67,0.89254,0.39382,0.90589,0.90901,0.72586,0.68221,1.01069,0.88495,0.81125,0.50691,1.05597,0.59328,0.23419,0.7297,0.48362,0.74505,0.92757,0.57599,1.0159,1.08769,0.91639,0.90062,0.79566,0.33305,0.51105,0.21144,0.5324,0.80172,0.95404,0.83028,1.01181,0.67516,0.92477,1.00219,0.72247,0.63592,0.60855,0.78828,0.88539,0.70444,0.37566,0.67461,1.00377,0.92781,0.71677,0.98857,0.46722,0.50815,0.74126
37.33,29.0,0.78001,0.29116,0.84301,0.78526,0.61736,0.58683,0.97694,0.81593,0.81287,0.56477,0.9855,0.63199,0.24429,0.77467,0.39691,0.74407,0.89037,0.42948,0.95539,1.07918,0.81873,0.90674,0.83404,0.37712,0.43456,0.25528,0.37987,0.80233,0.75032,0.66363,0.99653,0.60976,0.9405,0.88638,0.82697,0.749,0.6499,0.73228,0.72067,0.54523,0.16829,0.51876,0.97289,0.89125,0.73546,0.9659,0.52307,0.58356,0.69677
37.0,29.33,0.78244,0.29281,0.86542,0.7835,0.6454,0.60372,0.97357,0.79786,0.8342,0.58034,0.97883,0.61999,0.24733,0.79622,0.4252,0.78538,0.90358,0.44275,0.95718,1.07874,0.82443,0.90816,0.84631,0.38437,0.43049,0.27769,0.37826,0.83643,0.74279,0.6739,0.99539,0.61576,0.95366,0.88804,0.83987,0.78571,0.66976,0.73916,0.73382,0.58286,0.16492,0.52672,0.98301,0.90085,0.74375,0.98112,0.56786,0.59996,0.7077
37.0,28.67,0.81005,0.30864,0.87208,0.79849,0.66141,0.61858,0.97822,0.8107,0.82563,0.57766,1.00035,0.62564,0.25249,0.79925,0.42426,0.79737,0.92902,0.46425,0.97228,1.08597,0.8437,0.90636,0.83742,0.38477,0.43387,0.27734,0.38647,0.83629,0.77302,0.70013,1.00257,0.60725,0.95392,0.90779,0.81959,0.77022,0.65703,0.74793,0.76864,0.59536,0.20066,0.54856,0.98888,0.91045,0.73725,0.9818,0.54812,0.575,0.71485
